,userName,title,rating,review,date,developerResponse,isEdited
301,AlexLR1980,Ottima ma adesso non mi si apre,3,Utilizzata fino a 2 gg fa. Adesso non si apre più. Provato a cancellarla e installarla nuovamente. Acceso e spento iPhone più volte..nulla..,2021-04-25 07:14:16,"{'id': 22467275, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare il sistema operativo per risolvere il problema.\n"", 'modified': '2021-04-26T16:52:06Z'}",False
302,horan is my love,😍😍😍,5,L'unica applicazione che ti sprona a fare esercizio!!!!!!,2021-03-15 17:56:54,"{'id': 21738821, 'body': 'Grazie mille, continua a fare esercizi insieme a noi :D', 'modified': '2021-03-18T16:57:28Z'}",False
303,ggfsnenngng,Mi aspettavo meglio,2,Poco funzionale e totalmente a pagamento,2020-07-28 11:30:17,"{'id': 16953396, 'body': ""Ciao, ci dispiace sapere che trovi poco funzionale l'app, in quanto il nostro team si impegna costantemente a migliorarla per farla apprezzare da tutti "", 'modified': '2020-07-29T10:56:42Z'}",False
304,toppa,⭐️,1,Una stella perché non riesco a registrarmi. Al momento della password non riesco a premere il tasto continua perché occupato dalla tastiera,2020-07-10 17:17:18,"{'id': 16785579, 'body': 'Ciao, ci spiace che tu abbia riscontrato questo problema. Nel caso in cui non fossi riuscita a registrarti non esitare a contattarci alla mail support@buddyfit.club per chiedere aiuto', 'modified': '2020-07-21T15:42:21Z'}",False
305,Azzurrabi,Azzurrabi,5,Grandi!,2021-03-18 15:31:41,"{'id': 21888601, 'body': 'Grazieeee :)', 'modified': '2021-03-26T15:58:14Z'}",False
306,gianna becherucci,Pilates,5,Grazie Ottima lezione....ben condotta,2021-04-22 08:35:25,"{'id': 22467314, 'body': 'Ciao Gianna, grazie mille per il feedback positivo :)', 'modified': '2021-04-26T16:53:16Z'}",False
307,Mariasolevaascoltata,Ottimo !!,5,Amo tutto ciò sopratutto mi trovo benissimo con Mattia Coppini !😊,2021-06-18 14:04:39,"{'id': 23650788, 'body': 'Grazie mille!! ❤️ ', 'modified': '2021-06-29T10:16:36Z'}",False
308,fedef83,Semplicemente WOW,5,Lei è una forza della natura !!!,2021-04-30 07:16:00,"{'id': 20504843, 'body': 'Grazie Fede :) Buon workout :)', 'modified': '2021-01-19T13:44:24Z'}",True
309,Durarmi dj,Dopo l’ultimo aggiornamento,2,Dopo l’aggiornamento di oggi l’app va continuamente in crash su iPad Air 1. Per favore risolvete perché prima era tutto ok.,2021-04-25 06:44:50,"{'id': 22467283, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare il sistema operativo per risolvere il problema.\n"", 'modified': '2021-04-26T16:52:19Z'}",False
310,erika20124,Bellissimo,5,"Allenamento intenso per addome, molto bello",2021-04-08 15:17:42,"{'id': 22265003, 'body': 'Bene Erika :) Buon allenamento e grazie davvero!', 'modified': '2021-04-15T15:08:59Z'}",False
311,stella che balla,Lezione Ivan Lurgo,5,Il top!,2021-05-19 19:15:19,"{'id': 23005437, 'body': 'Grazie infinite! :)', 'modified': '2021-05-25T15:48:20Z'}",False
312,vanish_borr,Pilates,5,Top,2021-03-16 17:03:56,"{'id': 21738828, 'body': 'Ciao, grazie mille per la recensione toppp! :D', 'modified': '2021-03-18T16:57:56Z'}",False
313,peppe.94,Male,1,Mi è stato riconosciuto un codice per una prova di 30 giorni ma mi è stato addebitato subito il primo mese. Non c’è un numero o una chat per avere assistenza.,2021-02-09 16:22:16,"{'id': 21001131, 'body': ""Ciao Peppe, ti comunico che abbiamo la chat di assistenza dove ci puoi trovare tutti i giorni, oppure l'indirizzo mail dedicato: support@buddyfit.club comunque se ti sono stati prelevati i soldi, significa che non hai applicato il codice sconto al tuo abbonamento. Se ci scrivi e ci sai dire qual era il codice sconto e l'indirizzo mail con cui hai fatto iscrizione, ti aiutiamo sia ad attivarlo, sia ad ottenere il rimborso :) "", 'modified': '2021-02-11T14:33:48Z'}",False
314,marghepower,Hiit,5,Super allenamento!! Consigliatissimo 💪,2021-06-15 09:32:28,"{'id': 23005412, 'body': 'Grazieeeee :)', 'modified': '2021-05-25T15:47:04Z'}",True
315,ch.dudi,La migliore!,5,Indispensabile!!!,2021-04-17 10:01:35,"{'id': 22422477, 'body': 'Grazie per il punteggio a 5 stelle :)', 'modified': '2021-04-23T13:14:29Z'}",False
316,robertina_97,perfetta,5,"app ben fatta, super consigliata",2021-04-03 14:58:21,"{'id': 22152568, 'body': 'Ciao Roberta, grazie per il punteggio a 5 stelle :)', 'modified': '2021-04-09T15:45:00Z'}",False
317,harly19,il miglior allenamento di sempre,5,insostituibile!!!!!!!,2021-06-30 18:05:38,"{'id': 23839448, 'body': '🥰 😍 ❤️ Grazie!! ', 'modified': '2021-07-09T10:02:48Z'}",False
318,soniasole,Truffa,1,Appena mi sono iscritta mi sono stati scalati 10€! volevo fare la prova di 14 giorni per valutare! Ho annullato l’abbonamento ma i soldi non mi sono stati restituiti!,2021-04-01 14:32:39,"{'id': 22152808, 'body': 'Ciao, ti consigliamo di contattarci al nostro indirizzo mail di assistenza: support@buddyfit.club lì potremo aiutarti a risolvere tutti i problemi :)', 'modified': '2021-04-09T16:03:01Z'}",False
319,interfax,Crash dopo aggiornamento di ieri,1,"A seguito dell’update alla versione 4.1.1 avvenuto ieri, l’app installata su iPhone non è più utilizzabile. Non è possibile nemmeno più aprirla",2021-04-24 14:12:33,"{'id': 22467291, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare il sistema operativo per risolvere il problema."", 'modified': '2021-04-26T16:52:35Z'}",False
320,gabriela elizabeth spina,Sayonara,4,Magnifica,2020-11-30 19:06:36,"{'id': 19510686, 'body': 'Grazie per il tuo feedback positivo! :)', 'modified': '2020-12-03T08:39:46Z'}",False
321,*MATTEO*,Crash,1,Primo login primo crash... controllate la registrazione e il login con apple 😉,2020-10-07 17:23:18,"{'id': 18447187, 'body': 'Ciao Matteo, ho girato il tuo suggerimento al team di assistenza ma vedrai che ad oggi è tutto sistemato! \nGrazie per averci scritto e per il tuo interesse in Buddyfit ', 'modified': '2020-10-13T09:04:21Z'}",False
322,Lorino85,Mai più senza!,5,Grandissimo!,2020-11-16 17:49:49,"{'id': 19187965, 'body': 'Ciao e grazie per il tuo entusiasmo in Buddyfit! Continua così! :) ', 'modified': '2020-11-18T09:33:04Z'}",False
323,c99bbbb,Wow,5,Esercizi mirati e molto efficaci. TOP⚡️,2021-05-18 14:02:51,"{'id': 23005443, 'body': 'Siamo felici di leggere la tua recensione! :)', 'modified': '2021-05-25T15:48:37Z'}",False
324,eleonorasan,Fede n 1!!!,5,Ps il replay si vede solo dal cellulare e non dal pc,2021-03-27 11:48:10,"{'id': 21953831, 'body': 'Ciao! Grazie per la recensione! Scrivici a support@buddyfit.club e ti aiuteremo a risolvere i problemi con i replay da pc! ', 'modified': '2021-03-30T16:14:37Z'}",False
325,brostfbro,Ottima,5,Ben fatta completa,2021-07-12 17:17:54,"{'id': 23948803, 'body': 'Grazieee! 🤩', 'modified': '2021-07-15T15:18:22Z'}",False
326,Urlick,Mah,1,Qual’é il senso di pagare un atleta se poi non é presente nelle classi???,2020-07-16 19:06:33,,False
327,genitore utente,Peccato,1,L’app va in crash. Ho pagato ma non ho ricevuto alcuna mail di conferma.,2020-07-15 14:26:38,"{'id': 16799835, 'body': 'Ciao, ci dispiace che tu abbia riscontrato questo problema e l’ho segnalato al nostro team IT. Contattami a support@buddyfit.club per poter verificare meglio insieme a te ed eventualmente procedere con un rimborso completo. ', 'modified': '2020-07-22T08:01:06Z'}",False
328,Max75-ilfon,Crash dopo aggiornamento,1,Dopo l’aggiornamento l’applicazione va in crash su telefono e tablet,2021-04-27 16:38:37,"{'id': 22555964, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :) Per qualsiasi ulteriore problema tecnico ti consigliamo di contattare la nostra assistenza all'indirizzo mail: support@buddyfit.club sapranno sicuramente aiutarti :)"", 'modified': '2021-04-30T14:56:20Z'}",False
329,Marcella Milano,App per iPhone non utilizzabile,1,"Vorrei segnalare che dopo l’ultimo aggiornamento l’app per iPhone non é più utilizzabile, non si riesce neanche ad aprirla.",2021-04-26 03:56:33,"{'id': 22490903, 'body': ""Ciao Marcella, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :)"", 'modified': '2021-04-27T16:19:10Z'}",False
330,snxkianx,L’app non si apre,1,"L’app è inutilizzabile, ho iOS 13.5.1. Appena la apro si richiude subito",2020-07-10 11:35:45,"{'id': 16785198, 'body': 'Ciao snxkianx ci spiace che tu abbia problemi con la nostra App. Lavoriamo costantemente per migliorarla e settimanalmente escono nuovi aggiornamenti che risolvono problemi o aggiungono funzionalità. Se il problema persiste ti invitiamo a scriverci a support@buddyfit.club ', 'modified': '2020-07-21T15:23:35Z'}",False
331,Alixia33,Poco chiaro,2,C’è scritto che è compatibile con la condivisione in famiglia ma non si riesce a capire in nessun modo come si faccia.,2021-09-20 19:58:06,"{'id': 25298920, 'body': ""Ciao Alixia! ci dispiace tu non riesca a condividere Buddyfit in famiglia, t'invitiamo a scriverci al nostro centro assistenza support@buddyfit.club così che ti aiutiamo a farlo! 😊"", 'modified': '2021-09-24T10:55:14Z'}",False
332,boxeusedemaison,Super,5,Ottimo allenamento!,2021-03-16 18:39:11,"{'id': 21738848, 'body': 'Grazie mille per la bella recensione :D', 'modified': '2021-03-18T16:59:09Z'}",False
333,MarP47121,Attenzione! Rinnovo automatico senza nessun preavviso!,1,Mi son ritrovata un pagamento nel conto corrente per il nuovo abbonamento prima ancora che mi scadesse l’abbonamento in corso.,2021-05-24 15:28:53,"{'id': 23070863, 'body': 'Ciao! contattaci a support@buddyfit.club che cerchiamo di capire insieme cosa sia successo', 'modified': '2021-05-28T15:52:31Z'}",False
334,iTuneselisa24,Non c'è periodo prova asurdo!!!,1,La prima ed unic app dove non c'è periodo di prova! Mai la usero scarichero non posso pagare subito senza sapere come funziona come mi trovero L ASSURDO !!!,2021-09-14 12:31:51,"{'id': 25180475, 'body': ""Ciao! La nostra piattaforma prevede un periodo di prova di 14 giorni con la scelta di un abbonamento o semestrale o annuale ( solo il mensile non prevede prova). \nA registrazione vengono richiesti i tuoi dati di pagamento ma non ti sarà scalato l'importo fino al termine delle due settimane ( e non ti viene proprio scalato se decidi di disdire prima della fine della prova) 😊 Scrivici al nostro servizio assistenza così che possiamo aiutarti! "", 'modified': '2021-09-18T14:00:56Z'}",False
335,Jessica Alagni,Abbonamento Buddyfit,1,"Non riesco a disdire l’abbonamento, quando clicco sul tasto “il tuo abbonamento” esce dall’applicazione e non mi fa completare l’operazione.
Voglio disdire questo abbonamento. Come faccio??????",2021-03-22 21:01:30,"{'id': 21834656, 'body': 'Ciao Jessica, ci dispiace che tu stia avendo questo problema. Scrivici all’indirizzo support@buddyfit.club e ti aiuteremo a risolverlo ', 'modified': '2021-03-24T07:45:59Z'}",False
336,fragi81,Top,5,Ottima app complimenti,2021-05-17 07:01:41,"{'id': 23005445, 'body': 'Grazie infinite! :)', 'modified': '2021-05-25T15:48:51Z'}",False
337,sarasacnic,Non funziona con i phone,3,Purtroppo non si apre l’applicazione ....,2021-04-28 15:52:30,"{'id': 22556000, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :)"", 'modified': '2021-04-30T14:58:07Z'}",False
338,giadastiscia94,App top,5,Veramente top,2021-01-22 10:19:56,"{'id': 20635283, 'body': 'Ciao Giada e grazie per la tua recensione :) ', 'modified': '2021-01-25T15:02:22Z'}",False
339,lauralulu81,Problema,1,Mi trovo molto bene ma dall’ultimo aggiornamento (ho un iPhone 6) non mi si apre più l’app ...,2021-04-25 08:02:13,"{'id': 22467262, 'body': ""Ciao Laura, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. \nLo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare il sistema operativo per risolvere il problema. "", 'modified': '2021-04-26T16:51:42Z'}",False
340,Eli475,Fantastica!,5,"Molto bella, utile ed “educativa”!",2021-04-28 06:20:54,"{'id': 22555977, 'body': 'Super grazie per il tuo punteggio :) ', 'modified': '2021-04-30T14:57:04Z'}",False
341,tuca nen,crasha e avendo pagato è inutilizzabile,1,l’app continua a crashare e nonostante mi siano stati decurtati i soldi è inutilizzabile!! perché crasha???,2021-04-27 15:00:11,"{'id': 22555948, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :)"", 'modified': '2021-04-30T14:55:43Z'}",False
342,bergiu_,Crash dopo aggiornamento,1,"L’app è inutilizzabile, crasha. Fate qualcosa!",2021-04-26 08:43:21,"{'id': 22490897, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :)"", 'modified': '2021-04-27T16:18:50Z'}",False
343,Vincypezzuti,🤢🤢🤢,1,"Tutto molto confusionario, nessuno che assiste ai nuovi iscritti e, soprattutto, non è assolutamente vero che forniscono un piano di allenamento personalizzato.",2021-05-11 08:29:01,"{'id': 23005466, 'body': ""Ciao, ci dispiace che tu non ti stia trovando bene con la nostra applicazione. Il servizio di assistenza è attivo e ci puoi reperire all'indirizzo mail: support@buddyfit.club. Attualmente diamo la possibilità di partecipare alle oltre 500 classi live con i migliori personal trainer d'Italia :)"", 'modified': '2021-05-25T15:50:48Z'}",False
344,Luckkkkkkk88,Un bug dietro l’altro,1,Incredible,2020-11-14 18:55:46,"{'id': 19187780, 'body': ""Ciao, ci dispiace sempre leggere commenti di questo tipo, perchè il nostro team lavora costantemente per migliorare l'app e speriamo di risolvere nel minor tempo possibile i bug che hai riscontrato! "", 'modified': '2020-11-18T09:27:27Z'}",False
345,rosashle,Top!!!,5,L’unica app che vale la pena scaricare 🤩🤩🤩💪🏼💪🏼,2021-04-26 16:47:13,"{'id': 22555938, 'body': 'Ma grazie! :) Siamo molto felici di questo commento! :) ', 'modified': '2021-04-30T14:55:08Z'}",False
346,Benedetta Gilioli,Top!,5,Bellissimo allenamento!,2021-08-10 12:01:22,"{'id': 24484841, 'body': 'Grazie Benedetta 😍 🔥', 'modified': '2021-08-13T07:48:47Z'}",False
347,Martygenziana,Allenamenti,1,Veramente perfetta,2021-01-17 11:33:29,"{'id': 20505016, 'body': 'Grazie Marti :) Continua ad allenarti con noi! :) ', 'modified': '2021-01-19T13:49:42Z'}",False
348,cirano devoto,Terribile,1,Non funziona bene e non salva i pesi usati,2021-05-04 13:25:15,"{'id': 22920765, 'body': 'Ciao, ci dispiace leggere questo commento, scrivici su support@buddyfit.club, ti aiuteremo a risolvere il problema! :)', 'modified': '2021-05-20T16:04:56Z'}",False
349,maxfan76,Non si apre nemmeno,2,Appena installata ma non si apre,2020-07-10 12:39:19,"{'id': 16785226, 'body': ""Ciao Max, ci dispiace che tu stia riscontrando questo problema, se persiste ti invitiamo a contattarci all'indirizzo mail support@buddyfit.club"", 'modified': '2020-07-21T15:25:36Z'}",False
350,Sissiabudabi,Sembra tutto perfetto e invece..,1,App SOLO in abbonamento!!!,2019-11-25 07:54:32,"{'id': 12321745, 'body': 'Se non ti interessano i piani personalizzati costruiti sulla base dei tuoi obiettivi e delle tue esigenze puoi comunque allenarti con Buddyfit gratuitamente scegliendo tra i Workout e gli Esercizi presenti nella sezione ""Esercizi"" dell\'App! Ti consigliamo di provarli!', 'modified': '2019-12-10T16:08:45Z'}",False
351,c.hiara,La app non si apre,1,"La app non si apre va subito in crash.
Peccato perché all’inizio non lo faceva ed era carina",2021-04-27 17:26:06,"{'id': 22555971, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :) Quindi puoi continuare ad allenarti con noi :)"", 'modified': '2021-04-30T14:56:42Z'}",False
352,Erica____Cicc,Top,5,Top,2020-11-09 16:10:03,"{'id': 19187016, 'body': 'Ciao Erica, siamo felici di sapere che reputi Top la nostra app :) Continua così! ', 'modified': '2020-11-18T09:01:39Z'}",False
353,ppassoni,Pessima,1,Inaccettabile e pessima nemmeno entri nel app se non paghi,2021-09-21 13:12:10,"{'id': 25298971, 'body': 'Ciao! Ci dispiace molto tu non ti sia trovat* con il nostro servizio! \nIn verità il nostro palinsesto lezioni è disponibile per una visione online senza aver sottoscritto nessun abbonamento e, nel caso in cui si voglia provare il servizio, disponiamo di una prova gratuita di 14 giorni con la scelta degli abbonamenti semestrale e annuale! Scrivi a support@buddyfit.club così che possiamo aiutarti a provare Buddyfit gratuitamente 😁', 'modified': '2021-09-24T10:57:55Z'}",False
354,Debby1390,Top!!! 😍,5,Prima volta che lo utilizzo! Top !!!!,2021-04-25 09:18:35,"{'id': 22467391, 'body': 'Ciao Debby, grazie mille per il commento positivo :) continua ad allenarti con noi!', 'modified': '2021-04-26T16:56:17Z'}",False
355,Maicolino,Figo!,5,Tutto superlativo! Complimenti a tutti!🔥🔥😍,2021-03-22 16:58:39,"{'id': 21888729, 'body': 'Grazie davvero :) Buon workout!', 'modified': '2021-03-26T16:04:56Z'}",False
356,Grandcanyon20,Ottimo,5,Ottimo,2021-03-03 19:01:50,"{'id': 21616848, 'body': 'Grazieeee! :) ', 'modified': '2021-03-12T16:01:29Z'}",False
357,jeespo92,Ottimo,5,Bello bello bello,2021-03-23 18:50:32,"{'id': 21888733, 'body': 'Grazie grazie grazie! :) ', 'modified': '2021-03-26T16:05:10Z'}",False
358,Lili8888sabino,Delicious glutes,5,🔝del 🔝,2021-04-19 10:03:01,"{'id': 22422561, 'body': 'Grazieeeeee :D', 'modified': '2021-04-23T13:19:30Z'}",False
359,veronik11,Bravissima ! ⭐️⭐️⭐️⭐️⭐️,5,⭐️⭐️⭐️⭐️⭐️,2021-04-16 17:37:50,"{'id': 22422470, 'body': 'Grazie mille! :)', 'modified': '2021-04-23T13:14:06Z'}",False
360,Marta_eagle,Allenamenti 👍👍,4,"Sugli allenamenti e gli allenatori nulla da dire ,davvero in gamba. Ma l’app presenta troppi bug ,ogni volta che cerco di modificare la foto profilo si chiude,non riesco a impostare il peso perchè il cursore rimane fermo.Cose che spero vengano risolte",2021-05-25 22:00:02,"{'id': 23070964, 'body': ""Ciao Marta ! I nostri sviluppatori lavorano di continuo per cercare di migliorare l'App e i problemini che potrebbero insorgere! ti ringraziamo della tua pazienza e per qualsiasi cosa non esitare a contattarci a support@buddyfit.club"", 'modified': '2021-05-28T16:00:04Z'}",False
361,silvy661,Silvy661,5,**********,2021-05-21 10:45:13,"{'id': 23005432, 'body': 'Grazie :)', 'modified': '2021-05-25T15:47:59Z'}",False
362,Fenapez,Buono,4,"Mi piace molto questa app. Volevo chiedere se possibile inserire anche corsi la mattina presto, alle 6/6.30/7. Grazie mille",2021-05-11 05:12:39,"{'id': 22921092, 'body': ""Ciao, siamo contenti che ti piaccia :) Ti consigliamo di sfruttare la nostra sezione Replay così potrai fare lezione nell'orario che preferisci!"", 'modified': '2021-05-20T16:28:59Z'}",False
363,antonella.cannata1,Allenamento Dott. Lurgo,5,Un allenamento davvero efficace e completo effetto fisico scolpito ed asciutto ovviamente accompagnato dalla sua dieta 😁👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🤗👏🏻👏🏻🤗👏🏻,2021-05-11 18:33:59,"{'id': 23005468, 'body': 'Ciao Antonella, grazie per le tue 5 stelle! :)', 'modified': '2021-05-25T15:51:06Z'}",False
